Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16/09/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
British Virgin Islands,VGB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066.372215,2143.88268,2281.710499,2417.584142,2583.01107,2781.879905,2995.392754,3194.872036,3336.539165,3455.112485,3649.242659,3835.300251,4038.117678,4276.46814,4556.618333,4855.515706,5146.150581,5461.281148,5715.364109,5965.163211,6285.144918,6620.012513,6911.742697,7218.922984,7601.858491,8048.696327,8498.811285,8996.378103,9548.700016,10134.25903,10338.27054,10516.22281
Vanuatu,VUT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2855.554643,2864.47176,2854.110143,2792.902454,2965.144707,2923.086222,2929.106508,3016.686951,2999.543432,2955.331746,3067.724111,2897.008124,2679.595647,2723.814358,2760.781424,2835.583422,3002.495226,3017.150841,3111.956101,3129.26581,3088.604593,3100.953012,3046.316662,2975.53742,2984.243485,2915.34717,2973.107324,3081.461777,3093.086718,3116.594618,2878.475335,2826.473493
World,WLD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9704.621768,9676.445982,9679.179969,9685.460401,9808.678214,9966.545199,10197.63025,10445.98256,10555.09244,10778.47765,11140.09024,11250.33625,11409.58321,11687.76226,12130.59622,12526.98473,13006.96557,13515.49675,13711.49151,13450.30751,13964.86619,14332.39196,14611.00458,14903.26838,15224.43942,15549.08562,15868.93702,16276.48119,16679.31682,16973.69566,16269.96985,17080.92647
Samoa,WSM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3861.282333,3744.80001,3703.661581,3817.975257,3686.243606,3900.77847,4153.579685,4158.43931,4230.681571,4304.040434,4501.260389,4808.002521,5050.49306,5281.690946,5410.72792,5733.839074,5818.794065,5809.461004,5975.839395,5902.15124,6007.399009,6207.20372,5902.403171,5827.799728,5785.095998,5993.452243,6446.184015,6486.108339,6380.973775,6627.838501,6413.330111,5844.15038
Kosovo,XKX,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7032.452297,7327.439197,7627.89143,8040.593814,8105.374932,8486.565497,8796.62962,9445.105476,10031.04417,10436.16885,10755.16754,11318.46225,10706.51398,11579.32035
"Yemen, Rep.",YEM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11260.885,10874.8145,10379.97625,10253.19332,10338.62125,10434.87854,10676.1032,10763.47838,10645.2376,10739.37257,11033.85631,11181.68921,11449.81831,11644.09977,12027.08062,12506.00212,13040.9799,13563.72687,13811.06105,13410.71532,13618.72526,13837.66878,13946.94784,14066.10278,14040.82591,14010.10442,13897.13937,13860.27017,13875.93525,13709.96637,12665.8324,13126.01474
Zambia,ZMB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190.181724,2133.68749,2045.973499,2133.263601,1902.392868,1908.698795,1974.61507,1994.849295,1933.003767,1968.21522,1990.858991,2042.537498,2080.19569,2168.333196,2261.766733,2362.902226,2483.207962,2619.72137,2747.438504,2917.515557,3125.528849,3201.288029,3339.269902,3399.702294,3450.0376,3443.553254,3467.887448,3485.02178,3521.545978,3470.435511,3277.81651,3298.626768
Zimbabwe,ZWE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2652.129209,2733.696626,2437.152908,2420.092791,2603.927369,2573.993785,2808.558556,2856.118188,2915.052992,2872.714795,2771.060576,2800.952116,2545.348182,2107.840306,1979.200783,1857.392042,1781.474597,1702.327537,1387.547157,1536.033715,1813.531764,2039.36798,2339.177047,2343.679343,2357.651166,2360.022385,2341.30492,2416.049969,2497.136618,2310.634802,2134.555461,2225.094972
